"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000022602","Arc","activity regulated cytoskeletal-associated protein",11838,0.48503036723491,0.377611622210285,1.16529407731672,0.289505968234131,1,"up","FALSE"
"ENSMUSG00000000374","Trappc10","trafficking protein particle complex 10",216131,0.140222093425494,5.33628204107482,1.16514120090744,0.289536976589886,1,"up","FALSE"
"ENSMUSG00000041921","Metap1d","methionyl aminopeptidase type 1D (mitochondrial)",66559,-0.255926291177028,6.37643019830747,1.16473289997254,0.289619814956136,1,"down","FALSE"
"ENSMUSG00000039607","Rbms3","RNA binding motif, single stranded interacting protein",207181,-0.277873696699377,1.89478732354098,1.16446205773789,0.289674782226032,1,"down","FALSE"
"ENSMUSG00000028738","Tas1r2","taste receptor, type 1, member 2",83770,0.547909858994144,-0.918980618650207,1.16429397792131,0.28970890086165,1,"up","FALSE"
"ENSMUSG00000033006","Sox10","SRY (sex determining region Y)-box 10",20665,0.858679149987029,-2.09232140611716,1.18499850005415,0.289792930473927,1,"up","FALSE"
"ENSMUSG00000028661","Epha8","Eph receptor A8",13842,0.858667948574507,-2.35703388681777,1.18480853918442,0.289830464475034,1,"up","FALSE"
"ENSMUSG00000024054","Smchd1","SMC hinge domain containing 1",74355,0.18997067994024,4.22915016460404,1.16369202377816,0.28983113554693,1,"up","FALSE"
"ENSMUSG00000073155","1810058I24Rik","RIKEN cDNA 1810058I24 gene",67705,-0.155253618887335,6.39534290273943,1.163623884699,0.289844976377905,1,"down","FALSE"
"ENSMUSG00000026986","Hnmt","histamine N-methyltransferase",140483,0.248166662082822,4.23036560066851,1.16338684259918,0.289893132645415,1,"up","FALSE"
"ENSMUSG00000026603","Smyd2","SET and MYND domain containing 2",226830,0.11338151820405,4.68297185512074,1.1626989730676,0.290032936647795,1,"up","FALSE"
"ENSMUSG00000020948","Klhl28","kelch-like 28",66689,-0.146229359002185,3.03659741705872,1.16268670757951,0.290035430319748,1,"down","FALSE"
"ENSMUSG00000022247","Brix1","BRX1, biogenesis of ribosomes",67832,0.126703334690356,4.82193974923911,1.16149252918678,0.290278352225352,1,"up","FALSE"
"ENSMUSG00000056671","Prelid2","PRELI domain containing 2",77619,-0.55980443031093,0.847938371205092,1.16080853409403,0.290417612992003,1,"down","FALSE"
"ENSMUSG00000030353","Tead4","TEA domain family member 4",21679,-0.43823342256614,-0.00504439107429957,1.16070718607895,0.290438254873455,1,"down","FALSE"
"ENSMUSG00000032330","Cox7a2","cytochrome c oxidase subunit 7A2",12866,0.154861184941866,7.83235012849601,1.15983463354303,0.290616050842872,1,"up","FALSE"
"ENSMUSG00000046330","Rpl37a","ribosomal protein L37a",19981,0.163069378338142,7.11478066507184,1.15978492346677,0.290626184370262,1,"up","FALSE"
"ENSMUSG00000029569","Tmem168","transmembrane protein 168",101118,-0.15161812814798,4.03953463202868,1.15959722522228,0.290664451359099,1,"down","FALSE"
"ENSMUSG00000070354","Evi2","ecotropic viral integration site 2",101488212,0.522153261399609,-1.0032460250806,1.15947455504081,0.290689464352043,1,"up","FALSE"
"ENSMUSG00000034612","Chst11","carbohydrate sulfotransferase 11",58250,-0.538335988887993,1.18110158038483,1.15919185868064,0.290747118240627,1,"down","FALSE"
"ENSMUSG00000021806","Nid2","nidogen 2",18074,-0.211033989522017,4.19125782457953,1.15857663814077,0.290872640367985,1,"down","FALSE"
"ENSMUSG00000109179","Gm35339","predicted gene, 35339",102638882,-0.372344667917952,2.89813825277329,1.15827178066152,0.290934866368306,1,"down","FALSE"
"ENSMUSG00000052133","Sema5b","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B",20357,0.658473138914939,2.48441817799862,1.15788326660812,0.291014193479547,1,"up","FALSE"
"ENSMUSG00000075391","Glo1-ps","glyoxalase 1, pseudogene",654354,-0.517650324762703,-0.94874356258679,1.15738557163367,0.291115855085811,1,"down","FALSE"
"ENSMUSG00000072423","Psmb11","proteasome (prosome, macropain) subunit, beta type, 11",73902,0.912850810889552,-1.84726112195367,1.15723767875293,0.291146073470884,1,"up","FALSE"
"ENSMUSG00000090626","Tex9","testis expressed gene 9",21778,-0.259321725118936,0.853022899735495,1.15654584594543,0.291287488192899,1,"down","FALSE"
"ENSMUSG00000006005","Tpr","translocated promoter region, nuclear basket protein",108989,0.140717339548214,6.9139990939797,1.1561136670114,0.291375874290568,1,"up","FALSE"
"ENSMUSG00000000171","Sdhd","succinate dehydrogenase complex, subunit D, integral membrane protein",66925,0.252312634275496,7.62915119693314,1.15590871244419,0.291417802527742,1,"up","FALSE"
"ENSMUSG00000084957","Bbip1","BBSome interacting protein 1",100503572,-0.133342131722945,3.91043563740102,1.15582660356705,0.29143460205575,1,"down","FALSE"
"ENSMUSG00000030264","Thumpd3","THUMP domain containing 3",14911,0.124054164690201,4.63486131384549,1.15518792829033,0.291565319226764,1,"up","FALSE"
"ENSMUSG00000044339","Alkbh2","alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase",231642,0.18142791027107,3.05408401704527,1.15483338791373,0.291637916254883,1,"up","FALSE"
"ENSMUSG00000026637","Traf5","TNF receptor-associated factor 5",22033,0.284048179151531,0.247093835919029,1.1543521486363,0.291736494947548,1,"up","FALSE"
"ENSMUSG00000052270","Fpr2","formyl peptide receptor 2",14289,-0.371483265131976,0.793814219693706,1.15409766053559,0.291788643003399,1,"down","FALSE"
"ENSMUSG00000030200","Bcl2l14","BCL2-like 14 (apoptosis facilitator)",66813,-0.41343048366971,0.42364898005319,1.15406230444113,0.291795888922753,1,"down","FALSE"
"ENSMUSG00000029161","Cgref1","cell growth regulator with EF hand domain 1",68567,0.551418678693439,2.75269052201988,1.15395457653341,0.291817968276174,1,"up","FALSE"
"ENSMUSG00000070427","Il18bp","interleukin 18 binding protein",16068,-0.232138954362,5.06691621558611,1.15327729100977,0.291956831928826,1,"down","FALSE"
"ENSMUSG00000020121","Srgap1","SLIT-ROBO Rho GTPase activating protein 1",117600,-0.333321040000418,0.842471610009694,1.1530566116508,0.292002096666903,1,"down","FALSE"
"ENSMUSG00000020682","Mmp28","matrix metallopeptidase 28 (epilysin)",118453,0.394605726965875,-0.605186902693943,1.15281510567606,0.292051643924054,1,"up","FALSE"
"ENSMUSG00000073910","Mob3b","MOB kinase activator 3B",214944,-0.229857232772531,4.93651083419487,1.15213989854353,0.292190228254405,1,"down","FALSE"
"ENSMUSG00000026739","Bmi1","Bmi1 polycomb ring finger oncogene",12151,-0.214306335805498,3.70596214999074,1.15197371180579,0.292224350972663,1,"down","FALSE"
"ENSMUSG00000101795","Gm5835","ribosomal protein L4 pseudogene",545369,-0.3673332840126,-0.137616392744443,1.15190726748234,0.292237995301977,1,"down","FALSE"
"ENSMUSG00000081058","H3c15","H3 clustered histone 15",97114,-0.393857618150119,0.578522016990474,1.15185403472235,0.292248927248528,1,"down","FALSE"
"ENSMUSG00000051256","Jagn1","jagunal homolog 1",67767,0.140398301847949,5.25123522428116,1.15135036966832,0.292352387371701,1,"up","FALSE"
"ENSMUSG00000050213","Snip1","Smad nuclear interacting protein 1",76793,0.123230552053195,4.03639307773308,1.15117909539099,0.292387580660758,1,"up","FALSE"
"ENSMUSG00000063047","Zfp780b","zinc finger protein 780B",338354,-0.184157566794706,2.64104781326687,1.15083158026289,0.29245900502753,1,"down","FALSE"
"ENSMUSG00000020464","Pnpt1","polyribonucleotide nucleotidyltransferase 1",71701,0.122617058784662,4.92911464621976,1.15076063341917,0.292473589490353,1,"up","FALSE"
"ENSMUSG00000086742","Gm16201","predicted gene 16201",102635948,0.664314259877845,-0.383637583412336,1.15026511752958,0.292575479027024,1,"up","FALSE"
"ENSMUSG00000024359","Hspa9","heat shock protein 9",15526,0.244946057131185,9.08836728761136,1.15019226675357,0.292590462801084,1,"up","FALSE"
"ENSMUSG00000076514","Igkv17-121","immunoglobulin kappa variable 17-121",667435,-1.17715518659171,1.30804300988467,1.15010271328638,0.292608883339135,1,"down","FALSE"
"ENSMUSG00000066880","Zfp617","zinc finger protein 617",170938,0.167949169649745,2.9704767140949,1.15006446643204,0.292616750925117,1,"up","FALSE"
"ENSMUSG00000032437","Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)",68292,0.0952073079446903,6.91131369676367,1.14997670402138,0.292634805190738,1,"up","FALSE"
"ENSMUSG00000025949","Pikfyve","phosphoinositide kinase, FYVE type zinc finger containing",18711,-0.139196026850048,4.88774850563171,1.1496916792216,0.292693449976058,1,"down","FALSE"
"ENSMUSG00000021303","Gng4","guanine nucleotide binding protein (G protein), gamma 4",14706,0.988968410206972,-2.2439572506456,1.14899154859324,0.292837570323003,1,"up","FALSE"
"ENSMUSG00000020153","Ndufs7","NADH:ubiquinone oxidoreductase core subunit S7",75406,0.215315227082875,7.0500577302944,1.14877344833232,0.292882485006695,1,"up","FALSE"
"ENSMUSG00000038500","Prr3","proline-rich polypeptide 3",75210,0.15410863130807,3.34037365946286,1.14816812264772,0.293007191207988,1,"up","FALSE"
"ENSMUSG00000026960","Arl6ip6","ADP-ribosylation factor-like 6 interacting protein 6",65103,-0.139238871163791,3.25132978776813,1.14803756917633,0.293034096421185,1,"down","FALSE"
"ENSMUSG00000024620","Pdgfrb","platelet derived growth factor receptor, beta polypeptide",18596,-0.246682052556219,4.08832588927771,1.14795806919912,0.293050481841038,1,"down","FALSE"
"ENSMUSG00000070814","Zswim9","zinc finger SWIM-type containing 9",321008,0.202773786945419,2.44055617007432,1.1479338121291,0.293055481609969,1,"up","FALSE"
"ENSMUSG00000028621","Cyb5rl","cytochrome b5 reductase-like",230582,-0.142622414894733,3.46843355747785,1.14768474989763,0.293106823853927,1,"down","FALSE"
"ENSMUSG00000055491","Pprc1","peroxisome proliferative activated receptor, gamma, coactivator-related 1",226169,0.171602682092547,4.77779873878496,1.14766053106876,0.293111817013919,1,"up","FALSE"
"ENSMUSG00000004285","Atp6v1f","ATPase, H+ transporting, lysosomal V1 subunit F",66144,0.178444432472608,6.29605268028475,1.14763270952727,0.293117553079096,1,"up","FALSE"
"ENSMUSG00000035873","Pawr","PRKC, apoptosis, WT1, regulator",114774,0.209894384291607,2.9920480353895,1.14755777848329,0.293133002616971,1,"up","FALSE"
"ENSMUSG00000024529","Lox","lysyl oxidase",16948,0.582892726611268,0.579757805190609,1.14746788704032,0.293151538166311,1,"up","FALSE"
"ENSMUSG00000050708","Ftl1","ferritin light polypeptide 1",14325,0.20094140699357,10.9105265787605,1.14744624288646,0.293156001407174,1,"up","FALSE"
"ENSMUSG00000039218","Srrm2","serine/arginine repetitive matrix 2",75956,-0.143960961953858,8.70499397644983,1.14744605370621,0.29315604041843,1,"down","FALSE"
"ENSMUSG00000020196","Cabin1","calcineurin binding protein 1",104248,-0.112671177272611,5.25490749961044,1.14727819415567,0.293190657802699,1,"down","FALSE"
"ENSMUSG00000050373","Snx21","sorting nexin family member 21",101113,-0.141770742255665,3.28049942329956,1.14722143482766,0.293202364407555,1,"down","FALSE"
"ENSMUSG00000063145","Bbs5","Bardet-Biedl syndrome 5 (human)",72569,-0.216710509514227,1.52154430162346,1.14663617127212,0.293323111124054,1,"down","FALSE"
"ENSMUSG00000020385","Clk4","CDC like kinase 4",12750,-0.247614449832036,6.13258895990031,1.14641097815427,0.293369588676051,1,"down","FALSE"
"ENSMUSG00000052102","Gnpda1","glucosamine-6-phosphate deaminase 1",26384,-0.187099528812035,4.47457266340604,1.14610995412844,0.293431732214486,1,"down","FALSE"
"ENSMUSG00000026754","Golga1","golgi autoantigen, golgin subfamily a, 1",76899,-0.136192323022487,4.6526383725806,1.14564136203108,0.293528503349844,1,"down","FALSE"
"ENSMUSG00000079620","Muc4","mucin 4",140474,-0.89450333334537,-0.310074911452185,1.14492508066514,0.293676507823401,1,"down","FALSE"
"ENSMUSG00000066839","Ecsit","ECSIT signalling integrator",26940,0.138028457561872,5.76613331547516,1.14461095981077,0.29374144553453,1,"up","FALSE"
"ENSMUSG00000020018","Snrpf","small nuclear ribonucleoprotein polypeptide F",69878,0.196899997911917,3.50746324028711,1.14455138237824,0.293753764033964,1,"up","FALSE"
"ENSMUSG00000051855","Mest","mesoderm specific transcript",17294,-0.350782135112198,2.37901551259968,1.14427860542993,0.29381017338831,1,"down","FALSE"
"ENSMUSG00000060961","Slc4a4","solute carrier family 4 (anion exchanger), member 4",54403,-0.210968508480034,5.39155151277097,1.14425217172304,0.293815640554128,1,"down","FALSE"
"ENSMUSG00000097585","E230029C05Rik","RIKEN cDNA E230029C05 gene",319711,-0.285927320947316,1.17949353676951,1.14412534600775,0.293841873230279,1,"down","FALSE"
"ENSMUSG00000050919","Zfp366","zinc finger protein 366",238803,-0.327733163991862,1.67060400896029,1.14403097677695,0.293861394613225,1,"down","FALSE"
"ENSMUSG00000026860","Sh3glb2","SH3-domain GRB2-like endophilin B2",227700,-0.131712538727115,4.9975293921929,1.14337514332726,0.293997109034317,1,"down","FALSE"
"ENSMUSG00000079491","H2-T10","histocompatibility 2, T region locus 10",15024,0.25639283583798,2.86943093614953,1.14329331547823,0.294014047859995,1,"up","FALSE"
"ENSMUSG00000034220","Gpc1","glypican 1",14733,0.407379949191241,4.45256146069142,1.14326763917887,0.294019363265697,1,"up","FALSE"
"ENSMUSG00000032489","Kif9","kinesin family member 9",16578,-0.285710268423872,0.577494851775499,1.14199426436155,0.294283132439963,1,"down","FALSE"
"ENSMUSG00000092558","Med20","mediator complex subunit 20",56771,-0.133615849678819,4.73250656488315,1.14179231801858,0.294324992840164,1,"down","FALSE"
"ENSMUSG00000113630","4930404H11Rik","RIKEN cDNA 4930404H11 gene",73815,-0.35242416050259,2.06307945366384,1.14174246484821,0.294335327859987,1,"down","FALSE"
"ENSMUSG00000042742","Bmt2","base methyltransferase of 25S rRNA 2",101148,-0.202055224441032,3.10440175095134,1.14153299028484,0.294378759127948,1,"down","FALSE"
"ENSMUSG00000063838","Cdc42ep5","CDC42 effector protein (Rho GTPase binding) 5",58804,0.457424122806109,3.69663395507635,1.14078459175175,0.294533997389105,1,"up","FALSE"
"ENSMUSG00000103114","Gm32200","predicted gene, 32200",102634668,-0.597792129420809,-1.41808740543238,1.14051372499767,0.29459020934108,1,"down","FALSE"
"ENSMUSG00000058905","Gm10051","predicted pseudogene 10051",100039731,-0.546228128962249,0.936394357731308,1.14034394380928,0.294625450655038,1,"down","FALSE"
"ENSMUSG00000016757","Ttll12","tubulin tyrosine ligase-like family, member 12",223723,0.118701727510571,4.37181995916401,1.13997607599753,0.294701827832171,1,"up","FALSE"
"ENSMUSG00000026281","Dtymk","deoxythymidylate kinase",21915,-0.118096013976162,4.42479422475638,1.13967943951891,0.294763435030834,1,"down","FALSE"
"ENSMUSG00000031262","Cenpi","centromere protein I",102920,-0.380440665880017,0.104421888745594,1.13956292001975,0.294787639162956,1,"down","FALSE"
"ENSMUSG00000025078","Nhlrc2","NHL repeat containing 2",66866,0.268667805927141,4.91328884051496,1.13950720091216,0.294799214404954,1,"up","FALSE"
"ENSMUSG00000032423","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein",56403,-0.139376461771977,4.80092400094481,1.13943896620808,0.294813390494389,1,"down","FALSE"
"ENSMUSG00000112963","Gm6093","predicted gene 6093",619715,0.856781804082303,-1.36890038616533,1.15969705839402,0.294850433812275,1,"up","FALSE"
"ENSMUSG00000009350","Mpo","myeloperoxidase",17523,0.887946576712987,-1.45848153612957,1.13777795665585,0.295158752867123,1,"up","FALSE"
"ENSMUSG00000028307","Aldob","aldolase B, fructose-bisphosphate",230163,0.165365094228553,11.9214045142867,1.13756513337619,0.295203042614744,1,"up","FALSE"
"ENSMUSG00000020253","Ppm1m","protein phosphatase 1M",67905,-0.150672025505079,4.04425168780619,1.13747431626259,0.295221944867262,1,"down","FALSE"
"ENSMUSG00000070570","Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",72961,0.897925034409867,-1.26284568763065,1.13746265063335,0.295224373013795,1,"up","FALSE"
"ENSMUSG00000000244","Tspan32","tetraspanin 32",27027,-0.347104393294643,0.315777126087112,1.13737656641445,0.295242291864863,1,"down","FALSE"
"ENSMUSG00000054484","Tmem62","transmembrane protein 62",96957,0.237811265192694,5.88571419221393,1.13585702913498,0.295558829143837,1,"up","FALSE"
"ENSMUSG00000061531","Tmem236","transmembrane protein 236",625286,0.770495291662063,0.190786020658624,1.1352479005338,0.295685844412574,1,"up","FALSE"
"ENSMUSG00000063694","Cycs","cytochrome c, somatic",13063,0.177303894702619,5.57897869795603,1.13478276656135,0.295782882858724,1,"up","FALSE"
"ENSMUSG00000054733","Msra","methionine sulfoxide reductase A",110265,0.120412650216731,7.46036029048598,1.13467684024659,0.2958049876278,1,"up","FALSE"
"ENSMUSG00000029802","Abcg2","ATP binding cassette subfamily G member 2 (Junior blood group)",26357,0.367247009490432,7.23109071661135,1.13463711762702,0.295813277535162,1,"up","FALSE"
"ENSMUSG00000019768","Esr1","estrogen receptor 1 (alpha)",13982,-0.322734877867503,4.63550228228203,1.13439186695755,0.295864466938631,1,"down","FALSE"
"ENSMUSG00000022452","Smdt1","single-pass membrane protein with aspartate rich tail 1",69029,0.141125548162149,6.42270222948123,1.13428808034561,0.295886133117746,1,"up","FALSE"
"ENSMUSG00000000738","Spg7","SPG7, paraplegin matrix AAA peptidase subunit",234847,0.141479639041543,5.83380643497045,1.13426113813722,0.295891757836695,1,"up","FALSE"
"ENSMUSG00000051397","Tacstd2","tumor-associated calcium signal transducer 2",56753,-0.997152741092052,-1.95376421791118,1.13415666584513,0.295913569839337,1,"down","FALSE"
"ENSMUSG00000062181","Ces3b","carboxylesterase 3B",13909,-0.562400474233387,8.23983846347216,1.13320827627309,0.296111675009955,1,"down","FALSE"
"ENSMUSG00000001674","Ddx18","DEAD box helicase 18",66942,0.192945698469797,3.79114462161607,1.13189154195616,0.296387014861354,1,"up","FALSE"
